,Name,Encoded Name,Searched City,Yelp URL,Yelp Rating,Yelp Num Reviews,Yelp Address,Yelp Cost,Yelp Neighborhood,Yelp Tags
1752,Black Bear Diner,Black%20Bear%20Diner,Federal Way,https://www.yelp.com/biz/black-bear-diner-federal-way-federal-way,3.1,710,"32065 Pacific Hwy S Federal Way, WA 98003",$$,See all photos from Eilene C. for Black Bear Diner - Federal Way,"['Diners', 'American', 'Breakfast & Brunch']"
1753,Salty’s at Redondo Beach - Temp. CLOSED,Salty%E2%80%99s%20at%20Redondo%20Beach%20-%20Temp.%20CLOSED,Federal Way,https://www.yelp.com/biz/saltys-at-redondo-beach-des-moines-3,3.4,634,"28201 Redondo Beach Dr S Des Moines, WA 98198",$$$,See all photos from Shelley P. for Salty's at Redondo Beach,"['Seafood', 'Steakhouses']"
1754,The Frying Dutchman,The%20Frying%20Dutchman,Federal Way,https://www.yelp.com/biz/the-frying-dutchman-milton-2,4.5,50,"1203 Porter Way Milton, WA 98354",$,Write a Review,"['Fish & Chips', 'Food Trucks']"
1755,urban chops,urban%20chops,Federal Way,https://www.yelp.com/biz/urban-chops-auburn,4.7,344,"512 Auburn Way N Auburn, WA 98002",$,State Route 18 & S 6th St,"['Vietnamese', 'Sandwiches', 'Chinese']"
1756,Mediterranean Breeze Restaurant Kent,Mediterranean%20Breeze%20Restaurant%20Kent,Federal Way,https://www.yelp.com/biz/mediterranean-breeze-restaurant-kent-kent,4.3,174,"406 Washington Ave S Kent, WA 98032",$$,See all photos from Rachel F. for Mediterranean Breeze Restaurant Kent,"['Mediterranean', 'Kebab', 'Soup']"
1757,Billy McHale’s,Billy%20McHale%E2%80%99s,Federal Way,https://www.yelp.com/biz/billy-mchales-federal-way,2.9,242,"1320 S 324th St Ste A10 Federal Way, WA 98003",$$,See all photos from Kristie T. for Billy McHale's,"['American', 'Bars', 'Steakhouses']"
1758,Volcano Joes Kitchen,Volcano%20Joes%20Kitchen,Federal Way,https://www.yelp.com/biz/volcano-joes-kitchen-federal-way,5,1,"33029 Pacific Hwy S Federal Way, WA 98003",$,330th St,"['Food Trucks', 'Hawaiian']"
1759,The Rock Wood Fired Pizza,The%20Rock%20Wood%20Fired%20Pizza,Federal Way,https://www.yelp.com/biz/the-rock-wood-fired-pizza-seattle-2,3.4,302,"300 Roy St Ste 101 Seattle, WA 98109",$$,See all photos from Dawn G. for The Rock Wood Fired Pizza,"['Bars', 'Pizza', 'American']"
1760,Cubanos On Wheels,Cubanos%20On%20Wheels,Federal Way,https://www.yelp.com/biz/cubanos-on-wheels-federal-way,4.1,8,"1045 320th St Federal Way, WA 98003",,See all photos from Jovonna D. for Cubanos On Wheels,"['Food Trucks', 'Cuban', 'Southern']"
1761,Pizza Pizazz,Pizza%20Pizazz,Federal Way,https://www.yelp.com/biz/pizza-pizazz-federal-way,4,329,"32925 1st Ave S Federal Way, WA 98003",$$,Write a Review,"['Pizza', 'Italian']"
1762,Black Angus Steakhouse,Black%20Angus%20Steakhouse,Federal Way,https://www.yelp.com/biz/black-angus-steakhouse-federal-way,3.2,472,"2400 S 320th St Federal Way, WA 98003",$$$,See all photos from Jason L. for Black Angus Steakhouse,"['Steakhouses', 'American', 'Seafood']"
1763,Peking Express,Peking%20Express,Federal Way,https://www.yelp.com/biz/peking-express-federal-way,3.8,119,"2012 S 320th St Federal Way, WA 98003",$,S 20th Ave & S 23rd Ave,['Chinese']
1764,Pho Trang,Pho%20Trang,Federal Way,https://www.yelp.com/biz/pho-trang-federal-way-5,4.5,166,"31248 Pacific Hwy S Ste A Federal Way, WA 98003",Unclaimed,See all photos from Mindy N. for Pho Trang,"['Vietnamese', 'Noodles', 'Sandwiches']"
1765,California Burrito Taco Shop,California%20Burrito%20Taco%20Shop,Federal Way,https://www.yelp.com/biz/california-burrito-taco-shop-federal-way-3,3.6,153,"31646 Pacific Hwy S Federal Way, WA 98003",$,312th St & 316th St,"['Mexican', 'Desserts', 'Breakfast & Brunch']"
1766,Yummy Banchan,Yummy%20Banchan,Federal Way,https://www.yelp.com/biz/yummy-banchan-federal-way,3.8,26,"33320 Pacific Hwy Ste 103B Federal Way, WA 98003",Unclaimed,333rd St & 336th St,"['Korean', 'International Grocery']"
1767,Cho Dang Tofu Restaurant,Cho%20Dang%20Tofu%20Restaurant,Federal Way,https://www.yelp.com/biz/cho-dang-tofu-restaurant-lynnwood,4.3,136,"17424 Hwy 99 Ste 107 Lynnwood, WA 98037",Unclaimed,See all photos from John O. for Cho Dang Tofu Restaurant,['Korean']
1768,Vince’s Italian Restaurant & Pizzeria,Vince%E2%80%99s%20Italian%20Restaurant%20%26%20Pizzeria,Federal Way,https://www.yelp.com/biz/vinces-italian-restaurant-and-pizzeria-seattle,3.5,38,"8824 Renton Ave S Seattle, WA 98118",$$,Rainier Beach,"['Pizza', 'Italian']"
1769,Vince’s Italian Restaurant & Pizzeria,Vince%E2%80%99s%20Italian%20Restaurant%20%26%20Pizzeria,Federal Way,https://www.yelp.com/biz/vinces-italian-restaurant-and-pizzeria-seattle,3.5,38,"8824 Renton Ave S Seattle, WA 98118",$$,Rainier Beach,"['Pizza', 'Italian']"
1770,Gino’s Pizza,Gino%E2%80%99s%20Pizza,Federal Way,https://www.yelp.com/biz/ginos-pizza-federal-way-2,3.9,50,"4624 SW 320th St Federal Way, WA 98023",Unclaimed,S 46th Ave & S 47th Ave,['Pizza']
1771,Cafe Noir,Cafe%20Noir,Federal Way,https://www.yelp.com/biz/cafe-noir-federal-way-2,3.5,284,"33304 Pacific Hwy S Ste 301 Federal Way, WA 98003",$$,336th St & 333rd St,"['Cafes', 'Desserts', 'Shaved Ice']"
1772,KC Deez BBQ,KC%20Deez%20BBQ,Federal Way,https://www.yelp.com/biz/kc-deez-bbq-federal-way,4.1,105,"2500 SW 336th St Ste #A Federal Way, WA 98023",$$,S 26th Pl & S 25th Pl,"['Barbeque', 'Food Trucks', 'Caterers']"
1773,Crazy Pho Cajun,Crazy%20Pho%20Cajun,Federal Way,https://www.yelp.com/biz/crazy-pho-cajun-federal-way,3.8,367,"32034 23rd Ave S Federal Way, WA 98003",$$,See all photos from Jonny M. for Crazy Pho Cajun,"['Vietnamese', 'Cajun/Creole', 'Asian Fusion']"
1774,Ivar’s Seafood Bar,Ivar%E2%80%99s%20Seafood%20Bar,Federal Way,https://www.yelp.com/biz/ivars-seafood-bar-seattle-6,3.8,203,"13448 Aurora Ave N Seattle, WA 98133",$$,Bitter Lake,"['Seafood', 'Fast Food', 'Fish & Chips']"
1775,Chick-fil-A,Chick-fil-A,Federal Way,https://www.yelp.com/biz/chick-fil-a-seattle-2,2.9,130,"12801 Aurora Ave N Seattle, WA 98133",,Bitter Lake,"['Fast Food', 'Chicken Shop', 'Sandwiches']"
1776,Pupuseria and Taqueria La Princesa,Pupuseria%20and%20Taqueria%20La%20Princesa,Federal Way,https://www.yelp.com/biz/pupuseria-and-taqueria-la-princesa-federal-way,4,25,"1805 S 316th St A101 Federal Way, WA 98003",Unclaimed,Write a Review,"['Salvadoran', 'Mexican']"
1777,Jasmine Mongolian Grill,Jasmine%20Mongolian%20Grill,Federal Way,https://www.yelp.com/biz/jasmine-mongolian-grill-federal-way-2,3.5,393,"31515 Pete Von Reichbauer S Federal Way, WA 98003",Unclaimed,See all photos from Jay S. for Jasmine Mongolian Grill,['Mongolian']
1778,Pho Kim,Pho%20Kim,Federal Way,https://www.yelp.com/biz/pho-kim-federal-way,4,260,"33320 Pacific Hwy S Ste 103A Federal Way, WA 98003",$,336th St & 333rd St,"['Vietnamese', 'Noodles', 'Sandwiches']"
1779,Gyros House,Gyros%20House,Federal Way,https://www.yelp.com/biz/gyro-house-seattle,3.6,116,"2355 10th Ave E Seattle, WA 98102",$,Capitol Hill,"['Greek', 'Mediterranean', 'Halal']"
1780,Serious Soul At Cubby’s,Serious%20Soul%20At%20Cubby%E2%80%99s,Federal Way,https://www.yelp.com/biz/serious-soul-at-cubbys-auburn,4.1,172,"805 Auburn Way S Auburn, WA 98002",Unclaimed,See all photos from Ana M. for Serious Soul At Cubby's,"['Soul Food', 'Seafood']"
1781,Ya Rae Hyang,Ya%20Rae%20Hyang,Federal Way,https://www.yelp.com/biz/ya-rae-hyang-federal-way,3.1,14,"33310 Pacific Hwy S Ste 408 Federal Way, WA 98003",,See all photos from Arthur K. for Ya Rae Hyang,"['Korean', 'Chinese']"
1782,Scoreboard,Scoreboard,Federal Way,https://www.yelp.com/biz/scoreboard-sales-and-service-seattle,,,"309 S Cloverdale St Seattle, WA 98108",,South Park,
1783,Antojitos Michalisco,Antojitos%20Michalisco,Federal Way,https://www.yelp.com/biz/antojitos-michalisco-auburn,4.2,55,"801 C St SW Auburn, WA 98001",$,N 6th St & N 15th St,"['Mexican', 'Specialty Food', 'Ice Cream & Frozen Yogurt']"
1784,Oliver’s Sandwiches,Oliver%E2%80%99s%20Sandwiches,Federal Way,https://www.yelp.com/biz/olivers-sandwiches-milton,4.3,403,"900 Meridian Ave E Ste 23A Milton, WA 98354",$,See all photos from Erika R. for Oliver's Sandwiches,"['Sandwiches', 'Cheesesteaks', 'Vietnamese']"
1785,New Peking Wok,New%20Peking%20Wok,Federal Way,https://www.yelp.com/biz/new-peking-wok-federal-way-2,3.6,184,"32921 1st Ave S Ste A Federal Way, WA 98003",$$,See all photos from Andy O. for New Peking Wok,['Chinese']
1786,Blue Island Sushi and Roll,Blue%20Island%20Sushi%20and%20Roll,Federal Way,https://www.yelp.com/biz/blue-island-sushi-and-roll-federal-way,3.3,432,"35002 Pacific Hwy S Federal Way, WA 98003",$$,See all photos from Bridgett S. for Blue Island Sushi and Roll,"['Sushi Bars', 'Japanese', 'Asian Fusion']"
1787,Pecos Pit Bar-b-que,Pecos%20Pit%20Bar-b-que,Federal Way,https://www.yelp.com/biz/pecos-pit-bar-b-que-seattle-3,4,475,"2260 1st Ave S Seattle, WA 98134",$$,Industrial District,['Barbeque']
1788,Ezell’s Famous Chicken,Ezell%E2%80%99s%20Famous%20Chicken,Federal Way,https://www.yelp.com/biz/ezells-famous-chicken-seattle-3,3.5,888,"501 23rd Ave Seattle, WA 98122",$$,Central District,"['Southern', 'Chicken Shop', 'Comfort Food']"
1789,La Herradura Taqueria y Pupuseria,La%20Herradura%20Taqueria%20y%20Pupuseria,Federal Way,https://www.yelp.com/biz/la-herradura-taqueria-y-pupuseria-federal-way,3.8,102,"2322 SW 336th St Federal Way, WA 98023",$$,See all photos from Joe D. for La Herradura Taqueria y Pupuseria,"['Mexican', 'Salvadoran']"
1790,Pho Quynh,Pho%20Quynh,Federal Way,https://www.yelp.com/biz/pho-quynh-federal-way-3,4.1,213,"31434 Pacific Hwy S Federal Way, WA 98003",Unclaimed,312th St & 316th St,"['Vietnamese', 'Noodles', 'Soup']"
1791,Honey Bear Vietnamese Sandwich Banh Mi,Honey%20Bear%20Vietnamese%20Sandwich%20Banh%20Mi,Federal Way,https://www.yelp.com/biz/honey-bear-vietnamese-sandwich-banh-mi-federal-way,4.4,216,"1640 S 318th Pl Ste A Federal Way, WA 98003",$,See all photos from Veronica C. for Honey Bear Vietnamese Sandwich - Banh Mi,"['Sandwiches', 'Vietnamese', 'Chicken Wings']"
1792,Hae Song Korean BBQ,Hae%20Song%20Korean%20BBQ,Federal Way,https://www.yelp.com/biz/hae-song-korean-bbq-federal-way,3.6,176,"32703 Pacific Hwy S Federal Way, WA 98003",$$,328th St & 327th St,"['Korean', 'Barbeque']"
1793,Kum Kang San BBQ Grill Buffet,Kum%20Kang%20San%20BBQ%20Grill%20Buffet,Federal Way,https://www.yelp.com/biz/kum-kang-san-bbq-grill-buffet-federal-way,3.7,621,"31656 Pacific Hwy S Federal Way, WA 98003",$$,312th St & 316th St,"['Korean', 'Barbeque', 'Buffets']"
1794,Flame Burger Plus,Flame%20Burger%20Plus,Federal Way,https://www.yelp.com/biz/flame-burger-plus-federal-way,4.2,153,"2125 SW 356th St Ste D Federal Way, WA 98422",$,Write a Review,['Burgers']
1795,Grand Peking,Grand%20Peking,Federal Way,https://www.yelp.com/biz/grand-peking-federal-way,3.2,328,"1706 S 320th St Ste L Federal Way, WA 98003",$$,See all photos from Sherman B. for Grand Peking,['Chinese']
1796,CIRCLE CHINESE CUISINE,CIRCLE%20CHINESE%20CUISINE,Federal Way,https://www.yelp.com/biz/circle-chinese-cuisine-kent,4.1,28,"1734 Central Ave S Kent, WA 98032",$$,See all photos from Melanie B. for Circle Chinese Cuisine,['Chinese']
1797,Akasaka Restaurant,Akasaka%20Restaurant,Federal Way,https://www.yelp.com/biz/akasaka-restaurant-federal-way,3.5,226,"31246 Pacific Hwy S Federal Way, WA 98003",$$,See all photos from Carmela V. for Akasaka Restaurant,"['Japanese', 'Sushi Bars', 'Hot Pot']"
1798,BobaLust,BobaLust,Federal Way,https://www.yelp.com/biz/bobalust-seattle-2,4.4,40,"4553 University Way NE Seattle, WA 98105",$,See all photos from Lesly W. for BobaLust,"['Bubble Tea', 'Cafes', 'Juice Bars & Smoothies']"
1799,Pick-Quick Drive In,Pick-Quick%20Drive%20In,Federal Way,https://www.yelp.com/biz/pick-quick-drive-in-seattle,3.6,227,"2990 4th Ave S Seattle, WA 98134",$,See all photos from Timothy H. for PICK-QUICK Drive In,"['Fast Food', 'Burgers', 'Ice Cream & Frozen Yogurt']"
1800,Hibachi Buffet,Hibachi%20Buffet,Federal Way,https://www.yelp.com/biz/hibachi-buffet-auburn,3.3,474,"440 16th NE St Auburn, WA 98002",$$,See all photos from Hailey N. for Hibachi Buffet,"['Buffets', 'Chinese']"
1801,MOD Pizza,MOD%20Pizza,Federal Way,https://www.yelp.com/biz/mod-pizza-seattle-7,3.8,740,"1302 6th Ave Seattle, WA 98101",$$,Downtown,"['Pizza', 'Fast Food']"
1802,BobaLust,BobaLust,Federal Way,https://www.yelp.com/biz/bobalust-seattle-2,4.4,40,"4553 University Way NE Seattle, WA 98105",$,See all photos from Lesly W. for BobaLust,"['Bubble Tea', 'Cafes', 'Juice Bars & Smoothies']"
1803,Palace Korean Bar & Grill,Palace%20Korean%20Bar%20%26%20Grill,Federal Way,https://www.yelp.com/biz/palace-korean-bar-and-grill-bellevue,3.2,1191,"15932 NE 8th St Bellevue, WA 98008",$$$,S 159th Pl & S 160th Ave,"['Korean', 'Barbeque', 'Buffets']"
1804,A Spoonful Of Sugar Cafe,A%20Spoonful%20Of%20Sugar%20Cafe,Federal Way,https://www.yelp.com/biz/a-spoonful-of-sugar-cafe-milton-2,4.2,103,"2420 Milton Way Milton, WA 98354",Unclaimed,Write a Review,['Cafes']
1805,International Teriyaki House,International%20Teriyaki%20House,Federal Way,https://www.yelp.com/biz/international-teriyaki-house-federal-way,4.1,105,"1620 S 312th St Ste A Federal Way, WA 98003",Unclaimed,S Pacific Hwy & S 18th Ave,"['Japanese', 'Chinese']"
1806,Pho Tai,Pho%20Tai,Federal Way,https://www.yelp.com/biz/pho-tai-seattle-2,3.7,100,"1521 SW 98th St Ste A Seattle, WA 98106",$,S 16th Ave & S 15th Ave,"['Vietnamese', 'Noodles', 'Salad']"
1807,Happy Express,Happy%20Express,Federal Way,https://www.yelp.com/biz/happy-express-auburn-2,4.2,202,"530 W Main St Auburn, WA 98001",$$,See all photos from Rich S. for Happy Express,"['Japanese', 'Chinese', 'Sushi Bars']"
1808,Oddfellas Pub & Eatery,Oddfellas%20Pub%20%26%20Eatery,Federal Way,https://www.yelp.com/biz/oddfellows-cafe-and-bar-seattle-2,3.8,1472,"1525 10th Ave Seattle, WA 98122",$$,See all photos from Diana C. for Oddfellows Cafe & Bar,"['Breakfast & Brunch', 'New American', 'Cafes']"
1809,Oddfellas Pub & Eatery,Oddfellas%20Pub%20%26%20Eatery,Federal Way,https://www.yelp.com/biz/oddfellows-cafe-and-bar-seattle-2,3.8,1472,"1525 10th Ave Seattle, WA 98122",$$,See all photos from Diana C. for Oddfellows Cafe & Bar,"['Breakfast & Brunch', 'New American', 'Cafes']"
1810,Buffalo Wild Wings,Buffalo%20Wild%20Wings,Federal Way,https://www.yelp.com/biz/buffalo-wild-wings-seattle-2,2.4,538,"1624 4th Ave Seattle, WA 98101",$$,See all photos from Marie B. for Buffalo Wild Wings,"['Chicken Wings', 'Sports Bars', 'American']"
1811,Iyara Thai Cuisine - Auburn,Iyara%20Thai%20Cuisine%20-%20Auburn,Federal Way,https://www.yelp.com/biz/iyara-thai-cuisine-auburn-auburn-3,4.4,117,"1118 Outlet Collection Way Ste 105 Auburn, WA 98001",,See all photos from Janet H. for Iyara Thai Cuisine - Auburn,['Thai']
1812,Dave’s of Milton,Dave%E2%80%99s%20of%20Milton,Federal Way,https://www.yelp.com/biz/daves-of-milton-milton,3.8,164,"1502 11th Ave Milton, WA 98354",Unclaimed,See all photos from Gwen M. for Dave's of Milton,"['Bars', 'American']"
1813,Thai Bistro,Thai%20Bistro,Federal Way,https://www.yelp.com/biz/thai-fusion-bistro-seattle,3.1,322,"323 NE Thornton Pl Seattle, WA 98125",Unclaimed,See all photos from Aleksandr F. for Thai Fusion Bistro,['Thai']
1814,Village Inn,Village%20Inn,Federal Way,https://www.yelp.com/biz/village-inn-and-suites-marysville,1.8,25,"235 Beach Ave Marysville, WA 98270",Unclaimed,See all photos from Laura C. for Village Inn & Suites,['Hotels']
1815,Sam’s Kitchen,Sam%E2%80%99s%20Kitchen,Federal Way,https://www.yelp.com/biz/sams-kitchen-auburn,4.4,23,"3411 C St NE Ste 7 Auburn, WA 98002",$,N 30th St & S 35th St,['Breakfast & Brunch']
1816,Sizzle Dogs,Sizzle%20Dogs,Federal Way,https://www.yelp.com/biz/sizzle-dogs-seattle,,,"4701 Brooklyn Ave NE Seattle, WA 98105",,University District,"['Hot Dogs', 'Food Trucks', 'Food Stands']"
1817,Vinifera Wine Bar & Bistro,Vinifera%20Wine%20Bar%20%26%20Bistro,Federal Way,https://www.yelp.com/biz/vinifera-wine-bar-and-bistro-auburn,4.1,249,"18 Auburn Way S Auburn, WA 98002",$$,S A St & S 2nd St,"['Wine Bars', 'New American', 'Cocktail Bars']"
1818,Marlene’s Market & Deli,Marlene%E2%80%99s%20Market%20%26%20Deli,Federal Way,https://www.yelp.com/biz/marlenes-market-and-deli-federal-way,4.3,180,"2565 S Gateway Center Pl Federal Way, WA 98003",$$,319th Pl & S 28th Ave,"['Health Markets', 'Delis', 'Grocery']"
1819,Red Lobster,Red%20Lobster,Federal Way,https://www.yelp.com/biz/red-lobster-olympia,3.2,134,"4505 Martin Way E Olympia, WA 98516",$$,Write a Review,"['Seafood', 'American']"
1820,Mi Bella Honduras Restaurant,Mi%20Bella%20Honduras%20Restaurant,Federal Way,https://www.yelp.com/biz/mi-bella-honduras-restaurant-federal-way,4.4,55,"29500 Pacific Hwy S Federal Way, WA 98003",Unclaimed,See all photos from MariaElena Z. for Mi Bella Honduras Restaurant,"['Latin American', 'Honduran']"
1821,Joe’s Deli,Joe%E2%80%99s%20Deli,Federal Way,https://www.yelp.com/biz/joes-deli-kent-2,3.6,56,"6621 S 211th St Ste 101 Kent, WA 98032",Unclaimed,Write a Review,"['Delis', 'Sandwiches']"
1822,Mason’s Quick Bite,Mason%E2%80%99s%20Quick%20Bite,Federal Way,https://www.yelp.com/biz/masons-quick-bite-federal-way,3.3,4,"1505 S 356th St Federal Way, WA 98003",,S 16th Ave,"['Sandwiches', 'Soup', 'Hot Dogs']"
1823,Gravity Coffee - Federal Way North,Gravity%20Coffee%20-%20Federal%20Way%20North,Federal Way,https://www.yelp.com/biz/gravity-coffee-federal-way-north-federal-way-2,3.8,73,"33510 Pacific Hwy S Federal Way, WA 98003",$,See all photos from April Mae C. for Gravity Coffee,"['Coffee & Tea', 'Breakfast & Brunch', 'Juice Bars & Smoothies']"
1824,Shin Sung Restaurant,Shin%20Sung%20Restaurant,Federal Way,https://www.yelp.com/biz/shin-sung-restaurant-federal-way-2,3.3,392,"1805 S 316th St Federal Way, WA 98003",Unclaimed,See all photos from Jessilyn C. for Shin Sung Restaurant,"['Korean', 'Barbeque']"
1825,Olive Garden Italian Restaurant,Olive%20Garden%20Italian%20Restaurant,Federal Way,https://www.yelp.com/biz/olive-garden-italian-restaurant-seattle,3.5,2,"300 NE Northgate Way Seattle, WA 98125",,Northgate,['Italian']
1826,Applebee’s Grill + Bar,Applebee%E2%80%99s%20Grill%20%2B%20Bar,Federal Way,https://www.yelp.com/biz/applebees-grill-bar-tukwila,2.4,230,"17790 Southcenter Pkwy Tukwila, WA 98188",$$,See all photos from DeeJay C. for Applebee's Grill + Bar,"['American', 'Sports Bars', 'Burgers']"
1827,Mirak Korean BBQ Restaurant,Mirak%20Korean%20BBQ%20Restaurant,Federal Way,https://www.yelp.com/biz/mirak-korean-bbq-restaurant-federal-way,3.9,287,"31260 Pacific Hwy S Ste 1 Federal Way, WA 98003",$$,312th St & 316th St,"['Korean', 'Barbeque']"
1828,Puerto Vallarta Restaurant,Puerto%20Vallarta%20Restaurant,Federal Way,https://www.yelp.com/biz/puerto-vallarta-restaurant-seattle,2.8,288,"4727 California Ave SW Seattle, WA 98116",$$,Junction,['Mexican']
1829,Ishtar Greek & Mediterranean Cuisine,Ishtar%20Greek%20%26%20Mediterranean%20Cuisine,Federal Way,https://www.yelp.com/biz/ishtar-greek-and-mediterranean-cuisine-kent,3.9,385,"421 Central Ave S Kent, WA 98032",$,See all photos from Siamen M. for Ishtar Greek & Mediterranean Cuisine,"['Mediterranean', 'Greek', 'Caterers']"
1830,B&R Espresso Bar,B%26R%20Espresso%20Bar,Federal Way,https://www.yelp.com/biz/b-and-r-espresso-bar-federal-way-2,4.2,65,"32901 1st Ave S Ste K Federal Way, WA 98003",$,Write a Review,"['Coffee & Tea', 'Sandwiches']"
1831,Hong Kong Market,Hong%20Kong%20Market,Federal Way,https://www.yelp.com/biz/hong-kong-market-burien,3.9,51,"125 SW 148th St Ste B Burien, WA 98166",,See all photos from Sarah S. for Hong Kong Market,['International Grocery']
1832,Garcia’s Mexican Restaurant & Cantina,Garcia%E2%80%99s%20Mexican%20Restaurant%20%26%20Cantina,Federal Way,https://www.yelp.com/biz/garcias-mexican-restaurant-and-cantina-auburn,4,208,"321 Auburn Way N Auburn, WA 98002",Unclaimed,S 4th St & S 2nd St,['Mexican']
1833,Malri Hyang,Malri%20Hyang,Federal Way,https://www.yelp.com/biz/malri-hyang-federal-way-2,3.5,114,"31217 Pacific Hwy S Federal Way, WA 98003",$$,312th St & 316th St,"['Korean', 'Chinese', 'Noodles']"
1834,Five Guys,Five%20Guys,Federal Way,https://www.yelp.com/biz/five-guys-seattle-3,3.1,109,"1500 NW Market St Seattle, WA 98107",$$,See all photos from Marcus S. for Five Guys,"['Fast Food', 'Burgers', 'Hot Dogs']"
1835,Puerto Vallarta Restaurant,Puerto%20Vallarta%20Restaurant,Federal Way,https://www.yelp.com/biz/puerto-vallarta-restaurant-seattle,2.8,288,"4727 California Ave SW Seattle, WA 98116",$$,Junction,['Mexican']
1836,I Love Ramen,I%20Love%20Ramen,Federal Way,https://www.yelp.com/biz/i-love-ramen-federal-way-2,3.5,230,"31254 Pacific Hwy S Federal Way, WA 98003",$$,See all photos from Hong T. for I Love Ramen,"['Ramen', 'Noodles']"
1837,Torero’s Taqueria,Torero%E2%80%99s%20Taqueria,Federal Way,https://www.yelp.com/biz/toreros-mexican-restaurants-renton-2,3.8,520,"920 N 10th St Ste R Renton, WA 98057",$$,See all photos from Trista H. for Torero's Mexican Restaurants,"['Mexican', 'Bars']"
1838,Thai Restaurant In Fife,Thai%20Restaurant%20In%20Fife,Federal Way,https://www.yelp.com/biz/thai-restaurant-in-fife-tacoma,3.8,196,"4420 Pacific Hwy E Tacoma, WA 98424",$,Write a Review,['Thai']
