,Unnamed: 0_google,Name,Main Tag,Tags_google,Rating_google,Num Reviews_google,Address_google,Zip Code,Neighborhood_google,Street Name,Unnamed: 0_tripadvisor,index,Rating_tripadvisor,Num Reviews_tripadvisor,Address_tripadvisor,Marquee,Distribution_x,Cost_x,Tags_tripadvisor,Neighborhood_tripadvisor,Unnamed: 0,Address,Rating,Num Reviews,Cost_y,Tags,Distribution_y,Neighborhood
2690,,Salmon Cooker,,,,,,98101.0,,"Alaskan Way,",1236.0,1236.0,3.5,74.0,"1301 Alaskan Way, Seattle, WA 98101-2013",#196 of 302 Quick Bites in Seattle,"[22, 16, 19, 10, 3]",$$ - $$$,Quick BitesAmericanSeafood,Downtown,1211.0,"1301 Alaskan Way, Seattle, WA 98101-2013",2.7,150.0,Unclaimed,['Seafood'],"['46', '30', '21', '25', '28']",Downtown
2691,,Einstein Bros. Bagels,,,,,,98121.0,,Westlake Ave,1238.0,1238.0,4.0,22.0,"2201 Westlake Ave Ste 101 Ste 101, Seattle, WA 98121",#50 of 88 Bakeries in Seattle,"[9, 9, 2, 1, 0]",$,Bakeries,Belltown,1213.0,"2201 Westlake Ave Ste 101 Ste 101, Seattle, WA 98121",3.1,147.0,$,"['Sandwiches', 'Bagels', 'Breakfast & Brunch']","['36', '23', '17', '38', '33']",Belltown
2692,,Aburiya Bento House,,,,,,98121.0,,"Western Ave,",1239.0,1239.0,4.5,9.0,"2100 Western Ave, Seattle, WA 98121-2146","#771 of 2,182 Restaurants in Seattle","[5, 1, 0, 1, 0]",$$ - $$$,Sushi,Belltown,1214.0,"2100 Western Ave, Seattle, WA 98121-2146",4.3,416.0,$$$,"['Japanese', 'Sushi Bars', 'Poke']","['19', '16', '40', '80', '261']",Belltown
2693,,Jalisco Mexican Restaurant,,,,,,98125.0,,"31 St Ave NE,",1241.0,1241.0,4.0,21.0,"12336 31 St Ave NE, Seattle, WA 98125","#773 of 2,182 Restaurants in Seattle","[8, 9, 2, 0, 1]",$$ - $$$,MexicanVegetarian Friendly,Northgate,1216.0,"12336 31 St Ave NE, Seattle, WA 98125",3.8,226.0,Unclaimed,['Mexican'],"['26', '20', '36', '43', '101']",Northgate
2694,,Whole Foods Market,,,,,,98122.0,,"Broadway,",1243.0,1243.0,4.5,12.0,"1001 Broadway, Seattle, WA 98122-4301","#775 of 2,182 Restaurants in Seattle","[6, 3, 2, 0, 0]",$$ - $$$,Specialty Food MarketHealthy,Capitol Hill,1218.0,"1001 Broadway, Seattle, WA 98122-4301",2.9,70.0,$$,"['Grocery', 'Health Markets', 'Organic Stores']","['21', '9', '12', '15', '13']",Capitol Hill
2695,,shambles Seattle,,,,,,98115.0,,"15th Avenue North,",1246.0,1246.0,4.5,11.0,"7777 15th Avenue North, Seattle, WA 98115","#777 of 2,182 Restaurants in Seattle","[8, 1, 0, 0, 1]",$$ - $$$,BarDeliPub,Other,1220.0,"7777 15th Avenue North, Seattle, WA 98115",4.4,260.0,$$,"['Beer Bar', 'New American']","['11', '19', '16', '28', '186']",Other
2696,,Ian's Pizza on the Hill,,,,,,98122.0,,Broadway,1247.0,1247.0,4.5,18.0,"1620 Broadway 100f, Seattle, WA 98122-2556","#778 of 2,182 Restaurants in Seattle","[9, 6, 2, 1, 0]",$,PizzaVegetarian Friendly,Capitol Hill,1221.0,"1620 Broadway 100f, Seattle, WA 98122-2556",4.1,323.0,$,"['Pizza', 'New American', 'Fast Food']","['25', '22', '31', '77', '168']",Capitol Hill
2697,,Un Bien - Seaview Ave. NW,,,,,,98107.0,,"Seaview Ave NW,",1248.0,1248.0,4.5,12.0,"6226 Seaview Ave NW, Seattle, WA 98107-2661","#779 of 2,182 Restaurants in Seattle","[8, 4, 0, 0, 0]",$,Caribbean,Ballard,1222.0,"6226 Seaview Ave NW, Seattle, WA 98107-2661",4.7,217.0,Unclaimed,"['Caribbean', 'Cuban', 'Sandwiches']","['1', '4', '10', '38', '164']",Ballard
2698,,The Ridge Pizza,,,,,,98103.0,,"Greenwood Ave N,",1249.0,1249.0,4.0,28.0,"7217 Greenwood Ave N, Seattle, WA 98103-5039","#780 of 2,182 Restaurants in Seattle","[9, 14, 3, 2, 0]",$$ - $$$,ItalianAmericanBar,Fremont/Wallingford,1223.0,"7217 Greenwood Ave N, Seattle, WA 98103-5039",4.0,245.0,$$,"['Pizza', 'Pubs', 'Sandwiches']","['10', '22', '37', '69', '107']",Fremont/Wallingford
2699,,Top Pot Doughnuts,,,,,,98104.0,,"Madison St,",1253.0,1253.0,4.5,21.0,"1206 Madison St, Seattle, WA 98104-1337",#65 of 225 Coffee & Tea in Seattle,"[10, 9, 1, 1, 0]",$,Bakeries,Chinatown,1227.0,"1206 Madison St, Seattle, WA 98104-1337",3.1,67.0,$,"['Donuts', 'Coffee & Tea', 'Bakeries']","['8', '17', '12', '17', '13']",Chinatown
2700,,Kidd Valley,,,,,,98104.0,,Alaskan Way,1258.0,1258.0,4.0,16.0,"1001 Alaskan Way Streetside on Pier 54, Seattle, WA 98104-1028",#199 of 302 Quick Bites in Seattle,"[6, 7, 3, 0, 0]",$,Quick BitesAmericanFast Food,Chinatown,1232.0,"1001 Alaskan Way Streetside on Pier 54, Seattle, WA 98104-1028",2.9,74.0,$$,"['Burgers', 'Fast Food', 'Breakfast & Brunch']","['20', '17', '10', '9', '18']",Chinatown
2701,,DeliNoMore,,,,,,98101.0,,5th Ave,1261.0,1261.0,4.0,29.0,"1118 5th Ave Inside YWCA building, Seattle, WA 98101-3001","#785 of 2,182 Restaurants in Seattle","[6, 16, 5, 1, 0]",,,Downtown,1235.0,"1118 5th Ave Inside YWCA building, Seattle, WA 98101-3001",4.1,132.0,$,"['Asian Fusion', 'Delis', 'Breakfast & Brunch']","['6', '10', '13', '43', '60']",Downtown
2702,,Olympic Pizza & Pasta,,,,,,98115.0,,"Roosevelt Way NE,",1265.0,1265.0,4.5,15.0,"6413 Roosevelt Way NE, Seattle, WA 98115-6617","#786 of 2,182 Restaurants in Seattle","[8, 5, 1, 0, 0]",$$ - $$$,ItalianPizzaGreek,Other,1239.0,"6413 Roosevelt Way NE, Seattle, WA 98115-6617",4.5,150.0,Unclaimed,"['Pizza', 'Italian', 'Greek']","['4', '7', '9', '23', '107']",Other
2703,,White Horse Trading Co.,,,,,,98101.0,,"Post Aly,",1266.0,1266.0,4.5,24.0,"1908 Post Aly, Seattle, WA 98101-1015","#787 of 2,182 Restaurants in Seattle","[14, 6, 2, 0, 2]",$$ - $$$,Pub,Downtown,1240.0,"1908 Post Aly, Seattle, WA 98101-1015",4.2,276.0,$$,"['Bookstores', 'Bars']","['17', '8', '21', '80', '150']",Downtown
2704,,Peel and Press,,,,,,98136.0,,"California Ave SW,",1268.0,1268.0,4.5,16.0,"6503 California Ave SW, Seattle, WA 98136-1899","#789 of 2,182 Restaurants in Seattle","[8, 7, 1, 0, 0]",$$ - $$$,ItalianPizza,Other,1242.0,"6503 California Ave SW, Seattle, WA 98136-1899",4.0,204.0,$$,"['Pizza', 'Cocktail Bars', 'Breakfast & Brunch']","['15', '20', '30', '24', '115']",Other
2705,,Rookies Sports Bar And Grill,,,,,,98118.0,,"S Ferdinand St,",1274.0,1274.0,4.0,25.0,"3820 S Ferdinand St, Seattle, WA 98118-1703","#792 of 2,182 Restaurants in Seattle","[9, 9, 5, 2, 0]",$$ - $$$,AmericanBarPub,Other,1248.0,"3820 S Ferdinand St, Seattle, WA 98118-1703",4.1,320.0,$$,"['American', 'Sports Bars', 'Breakfast & Brunch']","['23', '13', '34', '96', '154']",Other
2706,,Little Neon Taco,,,,,,98104.0,,"Boren Ave,",1275.0,1275.0,4.5,10.0,"1011 Boren Ave, Seattle, WA 98104-1325","#793 of 2,182 Restaurants in Seattle","[8, 1, 1, 0, 0]",,,Chinatown,1249.0,"1011 Boren Ave, Seattle, WA 98104-1325",3.7,134.0,$$,['Tacos'],"['20', '15', '13', '25', '61']",Chinatown
2707,,Cedars Restaurant,,,,,,98105.0,,"NE 43rd St,",1276.0,1276.0,3.5,57.0,"1319 NE 43rd St, Seattle, WA 98105-5802","#794 of 2,182 Restaurants in Seattle","[15, 21, 10, 4, 5]",$$ - $$$,IndianMediterraneanMiddle Eastern,University District,1250.0,"1319 NE 43rd St, Seattle, WA 98105-5802",4.3,219.0,Unclaimed,"['Mediterranean', 'Lebanese']","['13', '7', '17', '55', '127']",University District
2708,,Hopvine Pub,,,,,,98112.0,,15th Ave E,1278.0,1278.0,4.0,35.0,"507 15th Ave E corner of E. Republican and 15th near the QFC on Capitol Hill, Seattle, WA 98112-4512","#796 of 2,182 Restaurants in Seattle","[13, 17, 2, 1, 2]",$$ - $$$,BarPubGastropub,Capitol Hill,1252.0,"507 15th Ave E corner of E. Republican and 15th near the QFC on Capitol Hill, Seattle, WA 98112-4512",3.7,231.0,$$,"['Pubs', 'Sandwiches', 'Pizza']","['12', '18', '52', '99', '50']",Capitol Hill
2709,,HUONG DUONG-Sunflower,,,,,,98118.0,,"Mlk J, W S,",1279.0,1279.0,4.5,13.0,"7136 Mlk J,W S, #103, Seattle, WA 98118","#797 of 2,182 Restaurants in Seattle","[7, 3, 1, 0, 0]",$,AsianVietnamese,Other,1253.0,"7136 Mlk J,W S, #103, Seattle, WA 98118",4.4,313.0,$$,"['Vietnamese', 'Noodles']","['9', '16', '19', '71', '198']",Other
2710,,Saba Ethiopian Restaurant,,,,,,98122.0,,"12th Ave,",1280.0,1280.0,4.0,22.0,"110 12th Ave, Seattle, WA 98122-5408","#798 of 2,182 Restaurants in Seattle","[10, 7, 5, 0, 0]",$$ - $$$,AfricanEthiopianVegetarian Friendly,Capitol Hill,1254.0,"110 12th Ave, Seattle, WA 98122-5408",3.9,267.0,$$,"['Ethiopian', 'Beer, Wine & Spirits', 'Cafes']","['23', '16', '33', '92', '103']",Capitol Hill
2711,,Rubinstein Bagels,,,,,,98121.0,,6th Ave,1282.0,1282.0,4.0,12.0,"2121 6th Ave In the lobby of the Via 6 apartment building across from the Amazon Spheres, Seattle, WA 98121",#201 of 302 Quick Bites in Seattle,"[5, 4, 2, 1, 0]",$$ - $$$,Quick BitesCafe,Belltown,1256.0,"2121 6th Ave In the lobby of the Via 6 apartment building across from the Amazon Spheres, Seattle, WA 98121",3.7,241.0,$,"['Bagels', 'Coffee & Tea', 'Sandwiches']","['26', '32', '36', '45', '102']",Belltown
2712,,Homegrown,,,,,,98104.0,,"3rd Ave,",1283.0,1283.0,4.0,22.0,"999 3rd Ave, Seattle, WA 98104-4019",#202 of 302 Quick Bites in Seattle,"[10, 6, 5, 0, 1]",$,Quick BitesCafeSoups,Chinatown,1257.0,"999 3rd Ave, Seattle, WA 98104-4019",3.9,211.0,$$,"['Sandwiches', 'Salad', 'Breakfast & Brunch']","['13', '18', '27', '66', '87']",Chinatown
2713,,The 515 - Coffee Bar & Lounge,,,,,,98104.0,,Madison St,1285.0,1285.0,4.0,41.0,"515 Madison St Renaissance Seattle Hotel, Seattle, WA 98104-1119","#801 of 2,182 Restaurants in Seattle","[11, 14, 9, 2, 2]",$$ - $$$,AmericanBar,Chinatown,1259.0,"515 Madison St Renaissance Seattle Hotel, Seattle, WA 98104-1119",3.4,25.0,Unclaimed,"['American', 'Breakfast & Brunch']","['4', '3', '6', '3', '9']",Chinatown
2714,,Red Robin Gourmet Burgers and Brews,,,,,,98125.0,,"NE Northgate Way,",1296.0,1296.0,3.5,54.0,"401 NE Northgate Way, Seattle, WA 98125-6036","#808 of 2,182 Restaurants in Seattle","[9, 16, 17, 4, 2]",$$ - $$$,AmericanBarPub,Northgate,,,,,,,,
2715,,Señor Carbon Seattle,,,,,,98104.0,,"1st Ave,",1300.0,1300.0,4.5,7.0,"625 1st Ave, Seattle, WA 98104-2274","#811 of 2,182 Restaurants in Seattle","[3, 1, 1, 0, 0]",,PeruvianSeafoodSouth American,Chinatown,1273.0,"625 1st Ave, Seattle, WA 98104-2274",4.5,131.0,,"['Sushi Bars', 'Japanese', 'Peruvian']","['1', '8', '8', '17', '97']",Chinatown
2716,,Sinbad Express,,,,,,98103.0,,Fremont Pl N,1303.0,1303.0,4.5,16.0,"3526 Fremont Pl N Suite C, Seattle, WA 98103-8621","#812 of 2,182 Restaurants in Seattle","[11, 3, 0, 0, 1]",$,LebaneseMediterraneanGreek,Fremont/Wallingford,1276.0,"3526 Fremont Pl N Suite C, Seattle, WA 98103-8621",4.1,403.0,$$,['Mediterranean'],"['27', '28', '32', '86', '230']",Fremont/Wallingford
2717,,Chili's South Indian Cuisine,,,,,,98105.0,,University Way NE,1314.0,1314.0,4.0,33.0,"4220 University Way NE On the Ave in the U.District, Seattle, WA 98105-5807","#817 of 2,182 Restaurants in Seattle","[10, 16, 2, 1, 3]",$$ - $$$,IndianVegetarian FriendlyVegan Options,University District,1287.0,"4220 University Way NE On the Ave in the U.District, Seattle, WA 98105-5807",3.8,303.0,$$,['Indian'],"['41', '22', '38', '63', '139']",University District
2718,,Thaiger Room,,,,,,98105.0,,"University Way NE,",1317.0,1317.0,4.0,48.0,"4228 University Way NE, Seattle, WA 98105-5807","#818 of 2,182 Restaurants in Seattle","[12, 21, 7, 0, 4]",$$ - $$$,AsianThaiVegetarian Friendly,University District,1290.0,"4228 University Way NE, Seattle, WA 98105-5807",2.9,624.0,$$,"['Thai', 'Noodles', 'Pan Asian']","['158', '100', '115', '144', '107']",University District
2719,,Fran's Chocolates,,,,,,98108.0,,"Airport Way S,",1318.0,1318.0,5.0,9.0,"5900 Airport Way S, Seattle, WA 98108",#80 of 112 Desserts in Seattle,"[8, 0, 0, 0, 0]",$$$$,DessertFrenchAmerican,Other,1291.0,"5900 Airport Way S, Seattle, WA 98108",4.7,61.0,$$,"['Chocolatiers & Shops', 'Candy Stores']","['0', '1', '0', '15', '45']",Other
2720,,Caffe Ladro,,,,,,98101.0,,"Union St,",1320.0,1320.0,4.5,17.0,"108 Union St, Seattle, WA 98101-2012",#70 of 225 Coffee & Tea in Seattle,"[6, 6, 1, 0, 0]",$$ - $$$,Quick BitesCafe,Downtown,1293.0,"108 Union St, Seattle, WA 98101-2012",4.0,155.0,$,['Coffee & Tea'],"['10', '11', '17', '52', '65']",Downtown
2721,,O'Ginger Bistro,,,,,,98115.0,,E Green Lake Way N,1329.0,1329.0,4.5,14.0,"6900 E Green Lake Way N Ste F2, Seattle, WA 98115-5480","#826 of 2,182 Restaurants in Seattle","[6, 7, 1, 0, 0]",$,AsianThai,Other,1301.0,"6900 E Green Lake Way N Ste F2, Seattle, WA 98115-5480",4.1,195.0,$$,['Thai'],"['11', '18', '15', '53', '98']",Other
2722,,Aqua Bar and Grill,,,,,,98121.0,,"Bell St,",1331.0,1331.0,4.0,22.0,"305 Bell St, Seattle, WA 98121-1719","#828 of 2,182 Restaurants in Seattle","[11, 5, 4, 1, 0]",$$$$,AmericanSeafood,Belltown,1303.0,"305 Bell St, Seattle, WA 98121-1719",3.7,124.0,$$,"['Dance Clubs', 'Lounges', 'Seafood']","['14', '11', '21', '35', '43']",Belltown
2723,,Pagliacci,,,,,,98103.0,,Stone Way N,1334.0,1334.0,4.5,14.0,"4003 Stone Way N Wallingford, Seattle, WA 98103-8011","#829 of 2,182 Restaurants in Seattle","[5, 6, 1, 0, 0]",$$ - $$$,ItalianPizza,Fremont/Wallingford,1306.0,"4003 Stone Way N Wallingford, Seattle, WA 98103-8011",3.5,172.0,$,['Pizza'],"['31', '14', '23', '39', '65']",Fremont/Wallingford
2724,,WONDER ETHIOPIAN RESTAURANT AND SPORT BAR,,,,,,98144.0,,S Jackson St,1339.0,1339.0,4.5,11.0,"1800 S Jackson St Ste E Jackson and 19TH, Seattle, WA 98144-2178","#831 of 2,182 Restaurants in Seattle","[8, 3, 0, 0, 0]",$,ItalianAmericanAfrican,Other,1311.0,"1800 S Jackson St Ste E Jackson and 19TH, Seattle, WA 98144-2178",4.1,98.0,$$,"['Sports Bars', 'Ethiopian', 'Sandwiches']","['11', '6', '6', '19', '56']",Other
2725,,Fushen Chinese Seafood Restaurant,,,,,,98103.0,,"Aurora Ave N,",1342.0,1342.0,4.5,18.0,"9019 Aurora Ave N, Seattle, WA 98103-3921","#832 of 2,182 Restaurants in Seattle","[8, 8, 0, 0, 0]",$,ChineseSeafoodAsian,Fremont/Wallingford,1314.0,"9019 Aurora Ave N, Seattle, WA 98103-3921",4.2,275.0,Unclaimed,"['Chinese', 'Seafood']","['20', '15', '19', '65', '156']",Fremont/Wallingford
2726,,The Pike Pub and Brewery,,,,,,98121.0,,"Alaskan Way,",1343.0,1343.0,4.0,14.0,"2801 Alaskan Way, Seattle, WA 98121-1134","#833 of 2,182 Restaurants in Seattle","[4, 4, 5, 1, 0]",$$ - $$$,BarSeafoodPub,Belltown,,,,,,,,
2727,,Top Pot Doughnuts,,,,,,98109.0,,"Terry Ave N,",1344.0,1344.0,4.0,14.0,"590 Terry Ave N, Seattle, WA 98109-5231",#53 of 88 Bakeries in Seattle,"[3, 8, 1, 0, 0]",$,BakeriesCafe,Queen Anne/South Lake Union,1315.0,"590 Terry Ave N, Seattle, WA 98109-5231",3.2,51.0,$,"['Donuts', 'Coffee & Tea']","['9', '8', '11', '10', '13']",Queen Anne/South Lake Union
2728,,Pokeworks,,,,,,98101.0,,3rd Avenue,1345.0,1345.0,4.0,19.0,"1200 3rd Avenue Ste 100, Seattle, WA 98101","#834 of 2,182 Restaurants in Seattle","[7, 7, 3, 1, 0]",$,SeafoodFast FoodSushi,Downtown,1316.0,"1200 3rd Avenue Ste 100, Seattle, WA 98101",4.0,343.0,$$,"['Poke', 'Salad', 'Sushi Bars']","['15', '26', '45', '103', '154']",Downtown
2729,,Top Pot Doughnuts,,,,,,98119.0,,"W Galer St,",1346.0,1346.0,4.0,17.0,"325 W Galer St, Seattle, WA 98119-3333","#835 of 2,182 Restaurants in Seattle","[5, 8, 2, 0, 0]",,,Other,1317.0,"325 W Galer St, Seattle, WA 98119-3333",3.8,163.0,$,"['Donuts', 'Bakeries', 'Coffee & Tea']","['8', '16', '31', '60', '48']",Other
2730,,Jones Barbeque,,,,,,98126.0,,"Fauntleroy Way SW,",1347.0,1347.0,4.0,34.0,"4417 Fauntleroy Way SW, Seattle, WA 98126-2631","#836 of 2,182 Restaurants in Seattle","[19, 8, 2, 1, 4]",$$ - $$$,AmericanBarbecue,Other,1318.0,"4417 Fauntleroy Way SW, Seattle, WA 98126-2631",3.5,400.0,$$,['Barbeque'],"['68', '58', '38', '67', '169']",Other
2731,,Bok A Bok Fried Chicken,,,,,,98106.0,,"SW 98th St,",1350.0,1350.0,4.0,32.0,"1521 SW 98th St, Seattle, WA 98106-2865",#211 of 302 Quick Bites in Seattle,"[14, 8, 5, 3, 2]",$,Quick BitesAmericanAsian,Other,1321.0,"1521 SW 98th St, Seattle, WA 98106-2865",3.6,477.0,$$,"['Chicken Shop', 'Chicken Wings', 'Sandwiches']","['39', '69', '87', '116', '166']",Other
2732,,Hawk's Nest,,,,,,98134.0,,"1st Ave S,",1354.0,1354.0,4.0,20.0,"1028 1st Ave S, Seattle, WA 98134-1206","#839 of 2,182 Restaurants in Seattle","[7, 9, 3, 0, 1]",$$ - $$$,AmericanBarPub,Other,1325.0,"1028 1st Ave S, Seattle, WA 98134-1206",3.6,60.0,$$,"['American', 'Sports Bars', 'Steakhouses']","['5', '4', '13', '27', '11']",Other
2733,,Streamline Seattle,,,,,,98109.0,,"Roy St,",1355.0,1355.0,5.0,9.0,"174 Roy St, Seattle, WA 98109-4148","#840 of 2,182 Restaurants in Seattle","[8, 1, 0, 0, 0]",,,Queen Anne/South Lake Union,1326.0,"174 Roy St, Seattle, WA 98109-4148",3.9,100.0,$,['Dive Bars'],"['13', '10', '4', '17', '56']",Queen Anne/South Lake Union
2734,,Champagne Diner,,,,,,98119.0,,"Elliot Way West,",1356.0,1356.0,4.5,9.0,"945 Elliot Way West, Seattle, WA 98119-3645","#841 of 2,182 Restaurants in Seattle","[6, 1, 2, 0, 0]",$$ - $$$,AmericanBarPub,Other,1327.0,"945 Elliot Way West, Seattle, WA 98119-3645",4.1,135.0,$$,"['Cocktail Bars', 'Diners']","['5', '12', '13', '33', '72']",Other
2735,,Cherry Street Coffee House 5th & Olive,,,,,,98101.0,,"Olive Way,",1357.0,1357.0,4.0,14.0,"509 Olive Way, Seattle, WA 98101-1720",#73 of 225 Coffee & Tea in Seattle,"[5, 5, 2, 0, 1]",,Quick BitesCafe,Downtown,1328.0,"509 Olive Way, Seattle, WA 98101-1720",3.6,97.0,Unclaimed,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']","['14', '6', '18', '25', '34']",Downtown
2736,,Clipper Cafe,,,,,,98121.0,,Alaskan Way,1358.0,1358.0,4.0,26.0,"2711 Alaskan Way Pier 69, Seattle, WA 98121-1107","#842 of 2,182 Restaurants in Seattle","[10, 6, 4, 2, 1]",$,CafeVegetarian Friendly,Belltown,1329.0,"2711 Alaskan Way Pier 69, Seattle, WA 98121-1107",3.3,19.0,$,"['Salad', 'Cafes', 'Sandwiches']","['2', '3', '6', '4', '4']",Belltown
2737,,Kaname-Izakaya,,,,,,98104.0,,"S Jackson St,",1359.0,1359.0,4.0,19.0,"610 S Jackson St, Seattle, WA 98104-2911","#843 of 2,182 Restaurants in Seattle","[8, 5, 2, 1, 0]",$$ - $$$,JapaneseAsian,Chinatown,1330.0,"610 S Jackson St, Seattle, WA 98104-2911",3.5,170.0,$$,"['Japanese', 'Bars']","['13', '18', '45', '63', '31']",Chinatown
2738,,The People's Burger,,,,,,98134.0,,,1361.0,1361.0,4.5,15.0,"Across From Century Link Field, Seattle, WA 98134","#844 of 2,182 Restaurants in Seattle","[11, 3, 0, 1, 0]",$,Fast Food,Other,1332.0,"Across From Century Link Field, Seattle, WA 98134",3.5,167.0,$$,"['Burgers', 'Breakfast & Brunch']","['27', '19', '23', '39', '59']",Other
2739,,Macleod's Fish & Chips and Scottish Pub,,,,,,98107.0,,"Ballard Ave NW,",1364.0,1364.0,4.0,46.0,"5200 Ballard Ave NW, Seattle, WA 98107-4860","#846 of 2,182 Restaurants in Seattle","[19, 12, 7, 3, 4]",$$ - $$$,BarBritishPub,Ballard,1335.0,"5200 Ballard Ave NW, Seattle, WA 98107-4860",4.1,228.0,$$,"['Pubs', 'Scottish', 'Fish & Chips']","['9', '16', '23', '75', '105']",Ballard
2740,,Starbucks,,,,,,98101.0,,"5th Ave,",1368.0,1368.0,4.5,18.0,"1420 5th Ave, Seattle, WA 98101-4087",#76 of 225 Coffee & Tea in Seattle,"[9, 2, 3, 1, 0]",$$ - $$$,Quick BitesCafe,Downtown,1339.0,"1420 5th Ave, Seattle, WA 98101-4087",1.0,1.0,,['Coffee & Tea'],"['1', '0', '0', '0', '0']",Downtown
2741,,Belltown Provisions,,,,,,98121.0,,2nd Ave Blanchard And,1369.0,1369.0,5.0,6.0,"2137 2nd Ave Corner Of Blanchard And 2nd, Seattle, WA 98121-2207",#22 of 69 Bars & Pubs in Seattle,"[6, 0, 0, 0, 0]",,AmericanBarPub,Belltown,1340.0,"2137 2nd Ave Corner Of Blanchard And 2nd, Seattle, WA 98121-2207",4.5,61.0,$$,['Cocktail Bars'],"['2', '2', '5', '7', '45']",Belltown
2742,,Siam Thai Cuisine on Lake Union,,,,,,98102.0,,"Eastlake Ave E,",1370.0,1370.0,4.0,18.0,"1629 Eastlake Ave E, Seattle, WA 98102-3708","#850 of 2,182 Restaurants in Seattle","[7, 7, 3, 0, 1]",$$ - $$$,AsianThaiVegetarian Friendly,Capitol Hill,,,,,,,,
2743,,Olympia Pizza & Spaghetti II,,,,,,98103.0,,"Interlake Ave N,",1376.0,1376.0,4.0,12.0,"4501 Interlake Ave N, Seattle, WA 98103-6700","#853 of 2,182 Restaurants in Seattle","[5, 4, 2, 1, 0]",$$ - $$$,ItalianPizza,Fremont/Wallingford,1346.0,"4501 Interlake Ave N, Seattle, WA 98103-6700",3.4,163.0,$$,"['Pizza', 'Italian', 'Greek']","['33', '20', '19', '23', '68']",Fremont/Wallingford
2744,,Sugar Bakery & Coffeehouse,,,,,,98109.0,,"Republican St,",1377.0,1377.0,4.0,19.0,"110 Republican St, Seattle, WA 98109-4534",#77 of 225 Coffee & Tea in Seattle,"[11, 4, 0, 2, 1]",$$ - $$$,Quick BitesAmericanCafe,Queen Anne/South Lake Union,1347.0,"110 Republican St, Seattle, WA 98109-4534",4.3,361.0,$$,"['Coffee & Tea', 'Bakeries', 'Desserts']","['12', '20', '34', '60', '235']",Queen Anne/South Lake Union
2745,,Pinkaew Thai Cuisine,,,,,,98105.0,,25th Ave NE,1378.0,1378.0,4.0,22.0,"5101 25th Ave NE Suite 11, Seattle, WA 98105-3225","#854 of 2,182 Restaurants in Seattle","[10, 6, 4, 0, 1]",$$ - $$$,AsianThaiVegetarian Friendly,University District,1348.0,"5101 25th Ave NE Suite 11, Seattle, WA 98105-3225",3.9,245.0,$$,['Thai'],"['32', '14', '25', '47', '127']",University District
2746,,Bell Harbor Marina,,,,,,98121.0,,"Alaskan Way,",1381.0,1381.0,4.5,16.0,"2203 Alaskan Way, Seattle, WA 98121-1604",#219 of 302 Quick Bites in Seattle,"[7, 8, 1, 0, 0]",$$ - $$$,Quick BitesSeafood,Belltown,1351.0,"2203 Alaskan Way, Seattle, WA 98121-1604",,8.0,,['Marinas'],"['0', '1', '0', '0', '7']",Belltown
2747,,Kaffeeklatsch,,,,,,98125.0,,"Lake City Way NE,",1387.0,1387.0,4.5,18.0,"12513 Lake City Way NE, Seattle, WA 98125-3464",#78 of 225 Coffee & Tea in Seattle,"[10, 5, 2, 1, 0]",$$ - $$$,Quick BitesGermanCafe,Northgate,1357.0,"12513 Lake City Way NE, Seattle, WA 98125-3464",4.0,294.0,$,"['Coffee & Tea', 'Bakeries', 'Pretzels']","['21', '21', '30', '83', '139']",Northgate
2748,,Puerto Vallarta Mexican Restaurant,,,,,,98116.0,,"California Ave SW,",1388.0,1388.0,3.5,38.0,"4727 California Ave SW, Seattle, WA 98116-4412","#857 of 2,182 Restaurants in Seattle","[12, 12, 8, 4, 2]",$$ - $$$,MexicanLatinSpanish,Other,1358.0,"4727 California Ave SW, Seattle, WA 98116-4412",2.8,288.0,$$,['Mexican'],"['83', '56', '45', '43', '61']",Other
2749,,Ba Bar U-Village,,,,,,98105.0,,NE 46th St,1391.0,1391.0,4.0,17.0,"2685 NE 46th St University Village, Seattle, WA 98105-5041","#859 of 2,182 Restaurants in Seattle","[4, 4, 8, 0, 0]",$$ - $$$,AsianVietnamese,University District,1361.0,"2685 NE 46th St University Village, Seattle, WA 98105-5041",3.3,455.0,$$,"['Vietnamese', 'Bars', 'Noodles']","['64', '77', '87', '108', '119']",University District
2750,,Thai Naan Snohomish,,,,,,,,1st St,1392.0,1392.0,4.0,20.0,"1020 1st St Ste 106, Seattle, WA 98290-2939","#860 of 2,182 Restaurants in Seattle","[7, 8, 3, 0, 1]",$$ - $$$,AsianThaiVegetarian Friendly,Other,1362.0,"1020 1st St Ste 106, Seattle, WA 98290-2939",4.1,136.0,Unclaimed,['Thai'],"['11', '7', '13', '27', '78']",Other
2751,,Amazing Thai,,,,,,98105.0,,Roosevelt Way NE,1394.0,1394.0,4.5,13.0,"5210 Roosevelt Way NE Suite B, Seattle, WA 98105-3634","#862 of 2,182 Restaurants in Seattle","[8, 3, 1, 0, 0]",$,AsianThai,University District,1364.0,"5210 Roosevelt Way NE Suite B, Seattle, WA 98105-3634",4.4,711.0,Unclaimed,['Thai'],"['24', '27', '43', '142', '475']",University District
